nome
abrolho
absinto
acacia-de-espinho
acácia-de-flor-vermelha
acácia-negra
acariçoba
acataia
agrião
agrião-do-brejo
agrião-do-pasto
agriãozinho
aguapé
aguapé-de-canudo
aguapé-de-cordão
aguapé-de-flexa
aguapé-mirim
aipo-bravo
alecrim
alecrim-da-praia
alecrim-de-santa-catarina
alecrim-de-vassoura
alecrim-do-campo
alecrim-falso
alface
alface-d´água
alfafa
alfafa-verdadeira
alfavaca-de-cheiro
alfinete
alfinetes-da-terra
algodão
Algodão-de-preá
algodão-de-seda
alho
almeirão-de-roseta
almeirão-do-brejo
almeirão-do-campo
almeirão-dos-cafezáis
amarelinha
amarelinho
amargosa
amarra-amarra
amarra-pinto
ambrosia-americana
Amendoim
amendoim-bravo
amilão
amor-de-cunhã
amor-de-moça
anagalis
ançarinha-branca
andaca
angélica
angiquinho
angiquinho-grande
anil
anil-roxo
Anileira
anileira
anileira-verdadeira
anserina-vermífuga
Apaga-fogo
apaga-fogo
arnica-do-brasil
aroeira-mansa
aroeira-pimenteira
aroeira-vermelha
aromita
arranha-gato
arre-diabo
arrebenta-boi
arrebenta-cavalo
arrebenta-pedra
arroz
arroz-preto
arroz-vermelho
arrozinho
artemija
arumarana
assa-peixe
assa-peixe-branco
assa-peixe-de-santana
assa-peixe-do-pará
assa-peixe-roxo
Ata-brava
aveia
aveia-brasileira
aveia-brava
aveia-fátua
aveia-louca
aveia-preta
aveia-selvagem
aveia-voluntária
avica
azeda-crespa
azedinha
azedinha-de-folha-cortada
azevém
azevém-anual
azevém-italiano
azureta
babaçu
bacuru-de-cores
baga-de-chumbo
baga-de-espinho
balão
balão-rajado
balãozinho
bambu-taquara
bamburral
bambuzinho
barba-de-bode
barba-de-boi
barba-de-falcão
barba-de-são-pedro
barbadinho
barbasco
bardana
baronesa
batatão-roxo
batatarana
baúna
bela-emilia
beldroega
beldroega-pequena
bênção-de-deus
beringela
betônica-brava
bexiga
bico-de-pato
bignonia-amarela
boa-morte
boa-noite
boca-de-leão-selvagem
Boiadeira
bolsa-de-pastor
bom-dia
borboleta
borragem
borragem-brava
borrago-do-campo
botão-azul
botão-de-cachorro
botão-de-ouro
botão-ouro
branqueja
braquiarão
braquiária
braquiária-brizanta
braquiária-decumbens
braquiária-do-alto
bredo
bredo-branco
bredo-de-espinho
bredo-de-porco
bredo-d´água
bredo-rasteiro
bromil
bucha
bucha-dos-paulistas
bucha-dos-pescadores
bucho-de-rã
bunda-de-mulata
bunda-de-negro
bunda-mole
burra-leiteira
Buva
buva
cabelo-de-guia
cabelo-de-negro
cabelo-de-porco
caeté
café-bravo
café-do-diabo
cafezinho
Cagaita
caiçara
calça-de-velho
calopogônio
camalote
camapú
camará
cambará
cambará-açú
cambará-branco
cambará-falso
cambará-roxo
cambarazinho
cambarázinho-roxo
camboatá
camomila
camomila-dos-alemães
camomila-vulgar
campainha
cana-de-açucar
canarana
canela-de-urubú
canevão
Capa-bode
capa-de-bode
capexingui
capiçoba
capiçoba-vermelha
capim açu
capim amargoso
Capim colchão
capim flexa
capim-agreste
capim-alto
capim-amoroso
capim-angola
capim-angolinha
capim-annoni
capim-argentino
capim-arroz
capim-avião
capim-azedo
capim-bahia
capim-barba-de-bode
capim-barbicha-de-alemão
capim-batatais
Capim-branco
capim-branco
Capim-Braquiária
capim-braquiária
capim-cabelo-de-porco
capim-caiana
capim-calandrini
capim-camalote
capim-cameroon
capim-canevão
capim-canoão
capim-capeta
capim-carrapicho
capim-catingueiro
capim-cebola
capim-cevada
capim-chorão
capim-colchão
capim-colonião
capim-coloninho
capim-colorado
capim-comprido
capim-coqueirinho
capim-cortísia
capim-custódio
capim-da-cidade
capim-da-guiné
capim-da-praia
capim-da-roça
capim-dandá
capim-das-estradas
capim-das-hortas
capim-das-roças
capim-de-bezerra
capim-de-botão
capim-de-burro
capim-de-canário
capim-de-cheiro
capim-de-lágrima
capim-de-mula
capim-de-nossa-senhora
capim-de-pernambuco
capim-de-planta
capim-de-pomar
capim-de-rhodes
capim-de-roça
capim-de-rola
capim-de-uma-só-cabeça
capim-do-banhado
capim-do-brejo
capim-do-caribe
capim-do-texas
capim-elefante
Capim-Favorito
capim-favorito
capim-fininho
capim-fino
capim-forquilha
capim-gafanhoto
capim-galinha
capim-gengibrão
capim-gengibre
capim-gordo
capim-gordura
capim-guaçu
capim-guiné
capim-jacaré
capim-jaraguá
capim-jaú
capim-jiriva
capim-kikuio
capim-leque
capim-maçambará-mirim
capim-macho
capim-mandante
capim-mão-de-sapo
Capim-marmelada
capim-marmelada
capim-marreca
capim-massambará
capim-massapé
capim-melado
capim-membeca
capim-milhã
capim-mimoso
capim-mimoso-fedido
capim-moirão
capim-molambo
capim-napier
Capim-navalha
capim-nungá
capim-orvalho
capim-papuã
capim-pé
capim-pé-de-galinha
capim-pé-de-galinha-verdadeiro
capim-peba
capim-pelego
capim-provisório
capim-rabo-de-burro
capim-rabo-de-gato
capim-rabo-de-raposa
capim-rosário
capim-roseta
capim-santo
capim-são-paulo
capim-sapé
capim-serra
capim-tapete
capim-teff
capim-tinga
capim-torpedo
capim-vermelho
Capimcapivara
capitinga
Capivara
capixingui
capoeraba
capuchinho-do-campo
cará
cará-do-pará
caraguatá
caraguatá-horrido
caramuru
carda-de-leão
cardeal
cardo-santo
carprineira
carqueja
carqueja-amarga
carrapateira
carrapeta
carrapeta-verdadeira
carrapichinho
carrapicho
carrapicho-beiço-de-boi
carrapicho-bravo
carrapicho-da-calçada
carrapicho-de-carneiro
carrapicho-de-santa-helena
carrapicho-grande
carrapicho-rasteiro
carrapicho-redondo
caruru
caruru-amargoso
caruru-branco
caruru-bravo
caruru-de-espinho
caruru-de-folha-de-cuia
caruru-de-mancha
caruru-gigante
