numero_registro,marca_comercial,titular_registro,produto_biologico,classe_categoria_agronomica,formulacao,ingrediente_ativo,ingrediente_ativo_detalhado,modo_acao,tecnica_aplicacao,indicacao_uso,classificacao_toxicologica,classificacao_ambiental,inflamavel,corrosivo,documento_cadastrado,produto_agricultura_organica,url_agrofit
25123,['Cyp 250 EC'],Sharda do Brasil Comércio de Produtos Químicos e Agroquímicos LTDA,False,['Inseticida'],EC - Concentrado Emulsionável,['cipermetrina (piretróide) (250 g/L)'],"[{'ingrediente_ativo': 'cipermetrina', 'grupo_quimico': 'piretróide', 'concentracao': '250', 'unidade_medida': 'Gramas por Litros', 'percentual': '25'}]",['Contato'],"['Terrestre', 'Aérea']","[{'cultura': 'Algodão', 'praga_nome_cientifico': 'Alabama argillacea', 'praga_nome_comum': ['Curuquerê', 'Curuquerê-do-algodoeiro']}, {'cultura': 'Algodão', 'praga_nome_cientifico': 'Anthonomus grandis', 'praga_nome_comum': ['Bicudo']}, {'cultura': 'Algodão', 'praga_nome_cientifico': 'Aphis gossypii', 'praga_nome_comum': ['Pulgão-das-inflorescências', 'Pulgão-do-algodoeiro']}, {'cultura': 'Algodão', 'praga_nome_cientifico': 'Heliothis virescens', 'praga_nome_comum': ['Lagarta-das-maçãs']}, {'cultura': 'Algodão', 'praga_nome_cientifico': 'Pectinophora gossypiella', 'praga_nome_comum': ['Lagarta-rosada']}, {'cultura': 'Café', 'praga_nome_cientifico': 'Leucoptera coffeella', 'praga_nome_comum': ['Bicho-mineiro-do-café', 'Larva-minadora']}, {'cultura': 'Milho', 'praga_nome_cientifico': 'Spodoptera frugiperda', 'praga_nome_comum': ['Lagarta-do-cartucho', 'Lagarta-militar']}, {'cultura': 'Soja', 'praga_nome_cientifico': 'Anticarsia gemmatalis', 'praga_nome_comum': ['Lagarta-da-soja', 'Lagarta-desfolhadora']}, {'cultura': 'Soja', 'praga_nome_cientifico': 'Nezara viridula', 'praga_nome_comum': ['Fede-fede', 'Percevejo-verde']}, {'cultura': 'Soja', 'praga_nome_cientifico': 'Piezodorus guildinii', 'praga_nome_comum': ['Percevejo-pequeno', 'Percevejo-verde-pequeno']}, {'cultura': 'Soja', 'praga_nome_cientifico': 'Pseudoplusia includens', 'praga_nome_comum': ['Lagarta-do-linho', 'Lagarta-falsa-medideira']}, {'cultura': 'Tomate', 'praga_nome_cientifico': 'Neoleucinodes elegantalis', 'praga_nome_comum': ['Broca-pequena-do-fruto', 'Broca-pequena-do-tomateiro']}, {'cultura': 'Tomate', 'praga_nome_cientifico': 'Tuta absoluta', 'praga_nome_comum': ['Traça-do-tomateiro']}]",IV - Produto Pouco Tóxico,II - Produto Muito Perigoso ao Meio Ambiente,False,False,[],False,https://agrofit.agricultura.gov.br/agrofit_cons/!ap_produto_form_detalhe_cons?p_nr_registro=25123&p_id_produto_formulado_tecnico=13253
3915,['Cyper Copa 250 EC'],Copalliance S.A.,False,['Inseticida'],EC - Concentrado Emulsionável,['cipermetrina (piretróide) (250 g/L)'],"[{'ingrediente_ativo': 'cipermetrina', 'grupo_quimico': 'piretróide', 'concentracao': '250', 'unidade_medida': 'Gramas por Litros', 'percentual': '25'}]",['Contato e ingestão'],['Terrestre'],"[{'cultura': 'Algodão', 'praga_nome_cientifico': 'Alabama argillacea', 'praga_nome_comum': ['Curuquerê', 'Curuquerê-do-algodoeiro']}, {'cultura': 'Algodão', 'praga_nome_cientifico': 'Anthonomus grandis', 'praga_nome_comum': ['Bicudo']}, {'cultura': 'Algodão', 'praga_nome_cientifico': 'Aphis gossypii', 'praga_nome_comum': ['Pulgão-das-inflorescências', 'Pulgão-do-algodoeiro']}, {'cultura': 'Algodão', 'praga_nome_cientifico': 'Heliothis virescens', 'praga_nome_comum': ['Lagarta-das-maçãs']}, {'cultura': 'Milho', 'praga_nome_cientifico': 'Spodoptera frugiperda', 'praga_nome_comum': ['Lagarta-do-cartucho', 'Lagarta-militar']}, {'cultura': 'Soja', 'praga_nome_cientifico': 'Anticarsia gemmatalis', 'praga_nome_comum': ['Lagarta-da-soja', 'Lagarta-desfolhadora']}, {'cultura': 'Soja', 'praga_nome_cientifico': 'Pseudoplusia includens', 'praga_nome_comum': ['Lagarta-do-linho', 'Lagarta-falsa-medideira']}]",V - Produto Improvável de Causar Dano Agudo,II - Produto Muito Perigoso ao Meio Ambiente,False,False,"[{'descricao': 'Rótulo - Cyper Copa 250 EC', 'tipo_documento': 'Rótulo', 'data_inclusao': '04/12/2024 10:55:30', 'url': 'https://agrofit.agricultura.gov.br/agrofit_cons/agrofit.ap_download_blob_agrofit?p_id_file=507202&p_nm_file=F199820904/Cyper%20Copa%20250%20EC%20Rotulo%20Agft_v01%20241204.pdf', 'origem': 'Bula, Rótulo e Certificado'}, {'descricao': 'Bula - Cyper Copa 250 EC', 'tipo_documento': 'Bula', 'data_inclusao': '04/12/2024 12:00:23', 'url': 'https://agrofit.agricultura.gov.br/agrofit_cons/agrofit.ap_download_blob_agrofit?p_id_file=507281&p_nm_file=F287047784/Cyper%20Copa%20250%20EC%20Bula%20Agft_v03_241204.pdf', 'origem': 'Bula, Rótulo e Certificado'}]",False,https://agrofit.agricultura.gov.br/agrofit_cons/!ap_produto_form_detalhe_cons?p_nr_registro=3915&p_id_produto_formulado_tecnico=10451
1188699,['Cypermethrin 200 EC'],FMC Química do Brasil Ltda.,False,['Inseticida'],EC - Concentrado Emulsionável,['cipermetrina (piretróide) (200 g/L)'],"[{'ingrediente_ativo': 'cipermetrina', 'grupo_quimico': 'piretróide', 'concentracao': '200', 'unidade_medida': 'Gramas por Litros', 'percentual': '20'}]",['De contato e ingestão'],"['Terrestre', 'Aérea']","[{'cultura': 'Algodão', 'praga_nome_cientifico': 'Alabama argillacea', 'praga_nome_comum': ['Curuquerê', 'Curuquerê-do-algodoeiro']}, {'cultura': 'Algodão', 'praga_nome_cientifico': 'Anthonomus grandis', 'praga_nome_comum': ['Bicudo']}, {'cultura': 'Algodão', 'praga_nome_cientifico': 'Aphis gossypii', 'praga_nome_comum': ['Pulgão-das-inflorescências', 'Pulgão-do-algodoeiro']}, {'cultura': 'Algodão', 'praga_nome_cientifico': 'Caliothrips brasiliensis', 'praga_nome_comum': ['Tripes-do-amendoim', 'Tripes-do-prateamento']}, {'cultura': 'Algodão', 'praga_nome_cientifico': 'Heliothis virescens', 'praga_nome_comum': ['Lagarta-das-maçãs']}, {'cultura': 'Algodão', 'praga_nome_cientifico': 'Pectinophora gossypiella', 'praga_nome_comum': ['Lagarta-rosada']}, {'cultura': 'Arroz', 'praga_nome_cientifico': 'Spodoptera frugiperda', 'praga_nome_comum': ['Lagarta-do-cartucho', 'Lagarta-militar']}, {'cultura': 'Arroz irrigado', 'praga_nome_cientifico': 'Spodoptera frugiperda', 'praga_nome_comum': ['Lagarta-do-cartucho', 'Lagarta-militar']}, {'cultura': 'Café', 'praga_nome_cientifico': 'Leucoptera coffeella', 'praga_nome_comum': ['Bicho-mineiro-do-café', 'Larva-minadora']}, {'cultura': 'Cebola', 'praga_nome_cientifico': 'Thrips tabaci', 'praga_nome_comum': ['Tripes', 'Tripes-do-fumo']}, {'cultura': 'Milho', 'praga_nome_cientifico': 'Spodoptera frugiperda', 'praga_nome_comum': ['Lagarta-do-cartucho', 'Lagarta-militar']}, {'cultura': 'Soja', 'praga_nome_cientifico': 'Anticarsia gemmatalis', 'praga_nome_comum': ['Lagarta-da-soja', 'Lagarta-desfolhadora']}, {'cultura': 'Soja', 'praga_nome_cientifico': 'Euschistus heros', 'praga_nome_comum': ['Percevejo-marrom']}, {'cultura': 'Soja', 'praga_nome_cientifico': 'Piezodorus guildinii', 'praga_nome_comum': ['Percevejo-pequeno', 'Percevejo-verde-pequeno']}, {'cultura': 'Soja', 'praga_nome_cientifico': 'Pseudoplusia includens', 'praga_nome_comum': ['Lagarta-do-linho', 'Lagarta-falsa-medideira']}, {'cultura': 'Tomate', 'praga_nome_cientifico': 'Frankliniella schultzei', 'praga_nome_comum': ['Tripes']}, {'cultura': 'Tomate', 'praga_nome_cientifico': 'Neoleucinodes elegantalis', 'praga_nome_comum': ['Broca-pequena-do-fruto', 'Broca-pequena-do-tomateiro']}, {'cultura': 'Tomate', 'praga_nome_cientifico': 'Tuta absoluta', 'praga_nome_comum': ['Traça-do-tomateiro']}]",V - Produto Improvável de Causar Dano Agudo,III - Produto Perigoso ao Meio Ambiente,True,True,"[{'descricao': 'BL Cypermethrin 200 EC - Atualização GHS - 23Jul2020', 'tipo_documento': 'Bula', 'data_inclusao': '23/07/2020 16:53:36', 'url': 'https://agrofit.agricultura.gov.br/agrofit_cons/agrofit.ap_download_blob_agrofit?p_id_file=370568&p_nm_file=F1487959636/BL%20Cypermethrin%20200%20EC%20-%20Atualiza%C3%A7%C3%A3o%20GHS%20-%2023Jul2020.pdf', 'origem': 'Bula, Rótulo e Certificado'}, {'descricao': 'RT Cypermethrin 200 EC - Atualização GHS - 23Jul2020', 'tipo_documento': 'Rótulo', 'data_inclusao': '23/07/2020 16:54:00', 'url': 'https://agrofit.agricultura.gov.br/agrofit_cons/agrofit.ap_download_blob_agrofit?p_id_file=370569&p_nm_file=F2026403463/RT%20Cypermethrin%20200%20EC%20-%20%20Atualiza%C3%A7%C3%A3o%20GHS%20-%2023Jul2020.pdf', 'origem': 'Bula, Rótulo e Certificado'}]",False,https://agrofit.agricultura.gov.br/agrofit_cons/!ap_produto_form_detalhe_cons?p_nr_registro=1188699&p_id_produto_formulado_tecnico=4955
6710,['Cypress 400 EC Glove'],Syngenta Proteção de Cultivos Ltda.,False,['Fungicida'],EC - Concentrado Emulsionável,"['ciproconazol (triazol) (150 g/L)', 'difenoconazol (triazol) (250 g/L)']","[{'ingrediente_ativo': 'difenoconazol', 'grupo_quimico': 'triazol', 'concentracao': '250', 'unidade_medida': 'Gramas por Litros', 'percentual': '25'}, {'ingrediente_ativo': 'ciproconazol', 'grupo_quimico': 'triazol', 'concentracao': '150', 'unidade_medida': 'Gramas por Litros', 'percentual': '15'}]",['Sistêmico.'],"['Terrestre', 'Aérea']","[{'cultura': 'Amendoim', 'praga_nome_cientifico': 'Cercospora arachidicola', 'praga_nome_comum': ['Cercosporiose', 'Mancha-castanha']}, {'cultura': 'Aveia', 'praga_nome_cientifico': 'Blumeria graminis', 'praga_nome_comum': ['Oídio']}, {'cultura': 'Aveia', 'praga_nome_cientifico': 'Puccinia graminis', 'praga_nome_comum': ['Ferrugem-do-colmo']}, {'cultura': 'Cana-de-açúcar', 'praga_nome_cientifico': 'Leptosphaeria sacchari', 'praga_nome_comum': 'Mancha-anelar'}, {'cultura': 'Cana-de-açúcar', 'praga_nome_cientifico': 'Puccinia kuehnii', 'praga_nome_comum': 'Ferrugem-laranja'}, {'cultura': 'Centeio', 'praga_nome_cientifico': 'Blumeria graminis', 'praga_nome_comum': ['Oídio']}, {'cultura': 'Centeio', 'praga_nome_cientifico': 'Puccinia graminis', 'praga_nome_comum': ['Ferrugem-do-colmo']}, {'cultura': 'Centeio', 'praga_nome_cientifico': 'Puccinia triticina', 'praga_nome_comum': ['Ferrugem-da-folha']}, {'cultura': 'Cevada', 'praga_nome_cientifico': 'Blumeria graminis', 'praga_nome_comum': ['Oídio']}, {'cultura': 'Cevada', 'praga_nome_cientifico': 'Puccinia graminis', 'praga_nome_comum': ['Ferrugem-do-colmo']}, {'cultura': 'Cevada', 'praga_nome_cientifico': 'Puccinia triticina', 'praga_nome_comum': ['Ferrugem-da-folha']}, {'cultura': 'Ervilha', 'praga_nome_cientifico': 'Erysiphe polygoni', 'praga_nome_comum': ['Oídio']}, {'cultura': 'Feijão-caupi', 'praga_nome_cientifico': 'Phaeoisariopsis griseola', 'praga_nome_comum': ['Mancha-angular']}, {'cultura': 'Feijão-mungo', 'praga_nome_cientifico': 'Phaeoisariopsis griseola', 'praga_nome_comum': ['Mancha-angular']}, {'cultura': 'Grão-de-bico', 'praga_nome_cientifico': 'Cercospora arachidicola', 'praga_nome_comum': 'Mancha-castanha'}, {'cultura': 'Lentilha', 'praga_nome_cientifico': 'Cercospora arachidicola', 'praga_nome_comum': 'Mancha-castanha'}, {'cultura': 'Milheto', 'praga_nome_cientifico': 'Exserohilum turcicum', 'praga_nome_comum': 'Mancha-foliar-milho'}, {'cultura': 'Milheto', 'praga_nome_cientifico': 'Puccinia substriata', 'praga_nome_comum': ['Ferrugem']}, {'cultura': 'Milheto', 'praga_nome_cientifico': 'Pyricularia grisea', 'praga_nome_comum': ['Brusone']}, {'cultura': 'Milho', 'praga_nome_cientifico': 'Cercospora zeae-maydis', 'praga_nome_comum': ['Cercosporiose']}, {'cultura': 'Milho', 'praga_nome_cientifico': 'Exserohilum turcicum', 'praga_nome_comum': ['Helminthosporium', 'Mancha-foliar']}, {'cultura': 'Milho', 'praga_nome_cientifico': 'Phaeosphaeria maydis', 'praga_nome_comum': 'Mancha-de-phaeosphaeria'}, {'cultura': 'Milho', 'praga_nome_cientifico': 'Puccinia polysora', 'praga_nome_comum': ['Ferrugem', 'Ferrugem-polisora']}, {'cultura': 'Soja', 'praga_nome_cientifico': 'Cercospora kikuchii', 'praga_nome_comum': ['Crestamento-foliar', 'Mancha-púrpura-da-semente']}, {'cultura': 'Soja', 'praga_nome_cientifico': 'Microsphaera diffusa', 'praga_nome_comum': ['Oídio']}, {'cultura': 'Soja', 'praga_nome_cientifico': 'Phakopsora pachyrhizi', 'praga_nome_comum': 'Ferrugem-asiática'}, {'cultura': 'Soja', 'praga_nome_cientifico': 'Septoria glycines', 'praga_nome_comum': ['Mancha-parda', 'Septoriose']}, {'cultura': 'Sorgo', 'praga_nome_cientifico': 'Cercospora sorghi', 'praga_nome_comum': ['Cercosporiose']}, {'cultura': 'Sorgo', 'praga_nome_cientifico': 'Exserohilum turcicum', 'praga_nome_comum': ['Helminthosporium', 'Mancha-foliar']}, {'cultura': 'Sorgo', 'praga_nome_cientifico': 'Puccinia purpurea', 'praga_nome_comum': ['Ferrugem']}, {'cultura': 'Trigo', 'praga_nome_cientifico': 'Blumeria graminis', 'praga_nome_comum': ['Oídio']}, {'cultura': 'Trigo', 'praga_nome_cientifico': 'Puccinia triticina', 'praga_nome_comum': ['Ferrugem-da-folha']}, {'cultura': 'Triticale', 'praga_nome_cientifico': 'Blumeria graminis', 'praga_nome_comum': ['Oídio']}, {'cultura': 'Triticale', 'praga_nome_cientifico': 'Puccinia graminis', 'praga_nome_comum': ['Ferrugem-do-colmo']}, {'cultura': 'Triticale', 'praga_nome_cientifico': 'Puccinia triticina', 'praga_nome_comum': ['Ferrugem-da-folha']}]",V - Produto Improvável de Causar Dano Agudo,II - Produto Muito Perigoso ao Meio Ambiente,False,False,"[{'descricao': 'CYPRESS 40 EC_Bula Completa_19.08.2025', 'tipo_documento': 'Bula', 'data_inclusao': '03/09/2025 14:28:03', 'url': 'https://agrofit.agricultura.gov.br/agrofit_cons/agrofit.ap_download_blob_agrofit?p_id_file=531317&p_nm_file=F1574659251/CYPRESS%20400%20EC_Bula%20Completa_19.08.2025.pdf', 'origem': 'Bula, Rótulo e Certificado'}, {'descricao': 'CYPRESS 400 EC_Rótulo Completo_19.08.2025', 'tipo_documento': 'Rótulo', 'data_inclusao': '03/09/2025 14:28:42', 'url': 'https://agrofit.agricultura.gov.br/agrofit_cons/agrofit.ap_download_blob_agrofit?p_id_file=531318&p_nm_file=F1959483819/CYPRESS%20400%20EC_Rotulo%20Completo_19.08.2025%20.pdf', 'origem': 'Bula, Rótulo e Certificado'}]",False,https://agrofit.agricultura.gov.br/agrofit_cons/!ap_produto_form_detalhe_cons?p_nr_registro=6710&p_id_produto_formulado_tecnico=8490
8424,['Cypros 250 EC'],Tagros Brasil Comércio de Produtos Químicos Ltda.,False,['Inseticida'],EC - Concentrado Emulsionável,['cipermetrina (piretróide) (250 g/L)'],"[{'ingrediente_ativo': 'cipermetrina', 'grupo_quimico': 'piretróide', 'concentracao': '250', 'unidade_medida': 'Gramas por Litros', 'percentual': '25'}]",[],"['Terrestre', 'Aérea']","[{'cultura': 'Algodão', 'praga_nome_cientifico': 'Alabama argillacea', 'praga_nome_comum': ['Curuquerê', 'Curuquerê-do-algodoeiro']}, {'cultura': 'Algodão', 'praga_nome_cientifico': 'Anthonomus grandis', 'praga_nome_comum': ['Bicudo']}, {'cultura': 'Algodão', 'praga_nome_cientifico': 'Aphis gossypii', 'praga_nome_comum': ['Pulgão-das-inflorescências', 'Pulgão-do-algodoeiro']}, {'cultura': 'Algodão', 'praga_nome_cientifico': 'Heliothis virescens', 'praga_nome_comum': ['Lagarta-das-maçãs']}, {'cultura': 'Arroz', 'praga_nome_cientifico': 'Spodoptera frugiperda', 'praga_nome_comum': ['Lagarta-do-cartucho', 'Lagarta-militar']}, {'cultura': 'Batata', 'praga_nome_cientifico': 'Diabrotica speciosa', 'praga_nome_comum': ['Larva-alfinete', 'Vaquinha-verde-amarela']}, {'cultura': 'Café', 'praga_nome_cientifico': 'Leucoptera coffeella', 'praga_nome_comum': ['Bicho-mineiro-do-café', 'Larva-minadora']}, {'cultura': 'Citros', 'praga_nome_cientifico': 'Ceratitis capitata', 'praga_nome_comum': ['Mosca-das-frutas', 'Mosca-do-mediterrâneo']}, {'cultura': 'Citros', 'praga_nome_cientifico': 'Ecdytolopha aurantiana', 'praga_nome_comum': ['Bicho-furão']}, {'cultura': 'Feijão', 'praga_nome_cientifico': 'Diabrotica speciosa', 'praga_nome_comum': ['Larva-alfinete', 'Vaquinha-verde-amarela']}, {'cultura': 'Fumo', 'praga_nome_cientifico': 'Agrotis ipsilon', 'praga_nome_comum': ['Lagarta-rosca']}, {'cultura': 'Mandioca', 'praga_nome_cientifico': 'Erinnyis ello', 'praga_nome_comum': ['Gervão', 'Mandarová']}, {'cultura': 'Milheto', 'praga_nome_cientifico': 'Spodoptera frugiperda', 'praga_nome_comum': ['Lagarta-do-cartucho', 'Lagarta-militar']}, {'cultura': 'Milho', 'praga_nome_cientifico': 'Agrotis ipsilon', 'praga_nome_comum': ['Lagarta-rosca']}, {'cultura': 'Milho', 'praga_nome_cientifico': 'Spodoptera frugiperda', 'praga_nome_comum': ['Lagarta-do-cartucho', 'Lagarta-militar']}, {'cultura': 'Soja', 'praga_nome_cientifico': 'Anticarsia gemmatalis', 'praga_nome_comum': ['Lagarta-da-soja', 'Lagarta-desfolhadora']}, {'cultura': 'Soja', 'praga_nome_cientifico': 'Nezara viridula', 'praga_nome_comum': ['Fede-fede', 'Percevejo-verde']}, {'cultura': 'Soja', 'praga_nome_cientifico': 'Piezodorus guildinii', 'praga_nome_comum': ['Percevejo-pequeno', 'Percevejo-verde-pequeno']}, {'cultura': 'Soja', 'praga_nome_cientifico': 'Pseudoplusia includens', 'praga_nome_comum': ['Lagarta-do-linho', 'Lagarta-falsa-medideira']}, {'cultura': 'Soja', 'praga_nome_cientifico': 'Rachiplusia nu', 'praga_nome_comum': ['Lagarta-falsa-medideira', 'Lagarta-mede-palmo']}, {'cultura': 'Sorgo', 'praga_nome_cientifico': 'Spodoptera frugiperda', 'praga_nome_comum': ['Lagarta-do-cartucho', 'Lagarta-militar']}, {'cultura': 'Tomate', 'praga_nome_cientifico': 'Diabrotica speciosa', 'praga_nome_comum': ['Larva-alfinete', 'Vaquinha-verde-amarela']}, {'cultura': 'Tomate', 'praga_nome_cientifico': 'Helicoverpa zea', 'praga_nome_comum': ['Broca-grande-do-fruto', 'Broca-grande-do-tomate']}, {'cultura': 'Tomate', 'praga_nome_cientifico': 'Neoleucinodes elegantalis', 'praga_nome_comum': ['Broca-pequena-do-fruto', 'Broca-pequena-do-tomateiro']}, {'cultura': 'Tomate', 'praga_nome_cientifico': 'Tuta absoluta', 'praga_nome_comum': ['Traça-do-tomateiro']}]",IV - Produto Pouco Tóxico,II - Produto Muito Perigoso ao Meio Ambiente,False,False,[],False,https://agrofit.agricultura.gov.br/agrofit_cons/!ap_produto_form_detalhe_cons?p_nr_registro=08424&p_id_produto_formulado_tecnico=17569
18222,['Cyptrin'],Sumitomo Chemical Brasil Indústria Química S.A.,False,['Inseticida'],EC - Concentrado Emulsionável,['cipermetrina (piretróide) (250 g/L)'],"[{'ingrediente_ativo': 'cipermetrina', 'grupo_quimico': 'piretróide', 'concentracao': '250', 'unidade_medida': 'Gramas por Litros', 'percentual': '25'}]",[],"['Terrestre', 'Aérea']","[{'cultura': 'Algodão', 'praga_nome_cientifico': 'Alabama argillacea', 'praga_nome_comum': ['Curuquerê', 'Curuquerê-do-algodoeiro']}, {'cultura': 'Algodão', 'praga_nome_cientifico': 'Anthonomus grandis', 'praga_nome_comum': ['Bicudo']}, {'cultura': 'Algodão', 'praga_nome_cientifico': 'Aphis gossypii', 'praga_nome_comum': ['Pulgão-das-inflorescências', 'Pulgão-do-algodoeiro']}, {'cultura': 'Algodão', 'praga_nome_cientifico': 'Heliothis virescens', 'praga_nome_comum': ['Lagarta-das-maçãs']}, {'cultura': 'Algodão', 'praga_nome_cientifico': 'Pectinophora gossypiella', 'praga_nome_comum': ['Lagarta-rosada']}, {'cultura': 'Arroz', 'praga_nome_cientifico': 'Spodoptera frugiperda', 'praga_nome_comum': ['Lagarta-do-cartucho', 'Lagarta-militar']}, {'cultura': 'Arroz irrigado', 'praga_nome_cientifico': 'Spodoptera frugiperda', 'praga_nome_comum': ['Lagarta-do-cartucho', 'Lagarta-militar']}, {'cultura': 'Batata', 'praga_nome_cientifico': 'Diabrotica speciosa', 'praga_nome_comum': ['Larva-alfinete', 'Vaquinha-verde-amarela']}, {'cultura': 'Café', 'praga_nome_cientifico': 'Leucoptera coffeella', 'praga_nome_comum': ['Bicho-mineiro-do-café', 'Larva-minadora']}, {'cultura': 'Cebola', 'praga_nome_cientifico': 'Thrips tabaci', 'praga_nome_comum': ['Tripes', 'Tripes-do-fumo']}, {'cultura': 'Citros', 'praga_nome_cientifico': 'Ceratitis capitata', 'praga_nome_comum': ['Mosca-das-frutas', 'Mosca-do-mediterrâneo']}, {'cultura': 'Citros', 'praga_nome_cientifico': 'Ecdytolopha aurantiana', 'praga_nome_comum': ['Bicho-furão']}, {'cultura': 'Feijão', 'praga_nome_cientifico': 'Diabrotica speciosa', 'praga_nome_comum': ['Larva-alfinete', 'Vaquinha-verde-amarela']}, {'cultura': 'Fumo', 'praga_nome_cientifico': 'Agrotis ipsilon', 'praga_nome_comum': ['Lagarta-rosca']}, {'cultura': 'Mandioca', 'praga_nome_cientifico': 'Erinnyis ello', 'praga_nome_comum': ['Gervão', 'Mandarová']}, {'cultura': 'Milheto', 'praga_nome_cientifico': 'Spodoptera frugiperda', 'praga_nome_comum': ['Lagarta-do-cartucho', 'Lagarta-militar']}, {'cultura': 'Soja', 'praga_nome_cientifico': 'Anticarsia gemmatalis', 'praga_nome_comum': ['Lagarta-da-soja', 'Lagarta-desfolhadora']}, {'cultura': 'Soja', 'praga_nome_cientifico': 'Euschistus heros', 'praga_nome_comum': ['Percevejo-marrom']}, {'cultura': 'Soja', 'praga_nome_cientifico': 'Piezodorus guildinii', 'praga_nome_comum': ['Percevejo-pequeno', 'Percevejo-verde-pequeno']}, {'cultura': 'Soja', 'praga_nome_cientifico': 'Pseudoplusia includens', 'praga_nome_comum': ['Lagarta-do-linho', 'Lagarta-falsa-medideira']}, {'cultura': 'Tomate', 'praga_nome_cientifico': 'Diabrotica speciosa', 'praga_nome_comum': ['Larva-alfinete', 'Vaquinha-verde-amarela']}, {'cultura': 'Tomate', 'praga_nome_cientifico': 'Helicoverpa zea', 'praga_nome_comum': ['Broca-grande-do-fruto', 'Broca-grande-do-tomate']}, {'cultura': 'Tomate', 'praga_nome_cientifico': 'Neoleucinodes elegantalis', 'praga_nome_comum': ['Broca-pequena-do-fruto', 'Broca-pequena-do-tomateiro']}, {'cultura': 'Tomate', 'praga_nome_cientifico': 'Tuta absoluta', 'praga_nome_comum': ['Traça-do-tomateiro']}]",IV - Produto Pouco Tóxico,II - Produto Muito Perigoso ao Meio Ambiente,False,False,"[{'descricao': 'Bula - Cyptrin', 'tipo_documento': 'Bula', 'data_inclusao': '26/05/2023 12:39:34', 'url': 'https://agrofit.agricultura.gov.br/agrofit_cons/agrofit.ap_download_blob_agrofit?p_id_file=454027&p_nm_file=F1153254550/Cyptrin_BL-Agrofit_2023-05-11_Rev01.pdf', 'origem': 'Bula, Rótulo e Certificado'}, {'descricao': 'Rótulo - Cyptrin', 'tipo_documento': 'Rótulo', 'data_inclusao': '26/05/2023 12:39:45', 'url': 'https://agrofit.agricultura.gov.br/agrofit_cons/agrofit.ap_download_blob_agrofit?p_id_file=454028&p_nm_file=F858947127/Cyptrin_RT-Agrofit_2023-05-11_Rev01.pdf', 'origem': 'Bula, Rótulo e Certificado'}]",False,https://agrofit.agricultura.gov.br/agrofit_cons/!ap_produto_form_detalhe_cons?p_nr_registro=18222&p_id_produto_formulado_tecnico=13924
6395,['Cyptrin 250 CE'],Sumitomo Chemical Brasil Indústria Química S.A.,False,['Inseticida'],EC - Concentrado Emulsionável,['cipermetrina (piretróide) (250 g/L)'],"[{'ingrediente_ativo': 'cipermetrina', 'grupo_quimico': 'piretróide', 'concentracao': '250', 'unidade_medida': 'Gramas por Litros', 'percentual': '25'}]",['De contato e ingestão'],['Terrestre'],"[{'cultura': 'Algodão', 'praga_nome_cientifico': 'Alabama argillacea', 'praga_nome_comum': ['Curuquerê', 'Curuquerê-do-algodoeiro']}, {'cultura': 'Algodão', 'praga_nome_cientifico': 'Anthonomus grandis', 'praga_nome_comum': ['Bicudo']}, {'cultura': 'Algodão', 'praga_nome_cientifico': 'Aphis gossypii', 'praga_nome_comum': ['Pulgão-das-inflorescências', 'Pulgão-do-algodoeiro']}, {'cultura': 'Algodão', 'praga_nome_cientifico': 'Heliothis virescens', 'praga_nome_comum': ['Lagarta-das-maçãs']}, {'cultura': 'Café', 'praga_nome_cientifico': 'Leucoptera coffeella', 'praga_nome_comum': ['Bicho-mineiro-do-café', 'Larva-minadora']}, {'cultura': 'Fumo', 'praga_nome_cientifico': 'Agrotis ipsilon', 'praga_nome_comum': ['Lagarta-rosca']}, {'cultura': 'Milho', 'praga_nome_cientifico': 'Spodoptera frugiperda', 'praga_nome_comum': ['Lagarta-do-cartucho', 'Lagarta-militar']}, {'cultura': 'Soja', 'praga_nome_cientifico': 'Pseudoplusia includens', 'praga_nome_comum': ['Lagarta-do-linho', 'Lagarta-falsa-medideira']}, {'cultura': 'Tomate', 'praga_nome_cientifico': 'Neoleucinodes elegantalis', 'praga_nome_comum': ['Broca-pequena-do-fruto', 'Broca-pequena-do-tomateiro']}, {'cultura': 'Tomate', 'praga_nome_cientifico': 'Tuta absoluta', 'praga_nome_comum': ['Traça-do-tomateiro']}]",IV - Produto Pouco Tóxico,I - Produto Altamente Perigoso ao Meio Ambiente,True,True,"[{'descricao': 'Cyptrin-250CE_BL-Agrofit_2023-08-02_Rev09', 'tipo_documento': 'Bula', 'data_inclusao': '02/08/2023 16:26:36', 'url': 'https://agrofit.agricultura.gov.br/agrofit_cons/agrofit.ap_download_blob_agrofit?p_id_file=460630&p_nm_file=F1060646960/Cyptrin-250CE_BL-Agrofit_2023-08-02_Rev09.pdf', 'origem': 'Bula, Rótulo e Certificado'}, {'descricao': 'Cyptrin-250CE_RT-Agrofit_2023-08-02_Rev09', 'tipo_documento': 'Rótulo', 'data_inclusao': '02/08/2023 16:26:47', 'url': 'https://agrofit.agricultura.gov.br/agrofit_cons/agrofit.ap_download_blob_agrofit?p_id_file=460631&p_nm_file=F409139024/Cyptrin-250CE_RT-Agrofit_2023-08-02_Rev09.pdf', 'origem': 'Bula, Rótulo e Certificado'}]",False,https://agrofit.agricultura.gov.br/agrofit_cons/!ap_produto_form_detalhe_cons?p_nr_registro=6395&p_id_produto_formulado_tecnico=5022
